pair_id,interp_block,record_point,t,d
24,0,resid_post_8,0.8700,0.947482
24,0,resid_post_9,0.8700,0.950403
24,0,resid_post_10,0.8700,0.954658
24,0,resid_post_11,0.8700,0.965862
24,0,logits,0.8800,0.982248
24,0,resid_post_1,0.8800,0.891264
24,0,resid_post_2,0.8800,0.899843
24,0,resid_post_3,0.8800,0.912006
24,0,resid_post_4,0.8800,0.925826
24,0,resid_post_5,0.8800,0.939789
24,0,resid_post_6,0.8800,0.947346
24,0,resid_post_7,0.8800,0.952010
24,0,resid_post_8,0.8800,0.952067
24,0,resid_post_9,0.8800,0.954736
24,0,resid_post_10,0.8800,0.958602
24,0,resid_post_11,0.8800,0.968843
24,0,logits,0.8900,0.983980
24,0,resid_post_1,0.8900,0.900441
24,0,resid_post_2,0.8900,0.908346
24,0,resid_post_3,0.8900,0.919542
24,0,resid_post_4,0.8900,0.932371
24,0,resid_post_5,0.8900,0.945193
24,0,resid_post_6,0.8900,0.952142
24,0,resid_post_7,0.8900,0.956440
24,0,resid_post_8,0.8900,0.956514
24,0,resid_post_9,0.8900,0.958936
24,0,resid_post_10,0.8900,0.962426
24,0,resid_post_11,0.8900,0.971731
24,0,logits,0.9000,0.985634
24,0,resid_post_1,0.9000,0.909593
24,0,resid_post_2,0.9000,0.916821
24,0,resid_post_3,0.9000,0.927031
24,0,resid_post_4,0.9000,0.938826
24,0,resid_post_5,0.9000,0.950496
24,0,resid_post_6,0.9000,0.956829
24,0,resid_post_7,0.9000,0.960754
24,0,resid_post_8,0.9000,0.960839
24,0,resid_post_9,0.9000,0.963020
24,0,resid_post_10,0.9000,0.966146
24,0,resid_post_11,0.9000,0.974539
24,0,logits,0.9100,0.987220
24,0,resid_post_1,0.9100,0.918723
24,0,resid_post_2,0.9100,0.925268
24,0,resid_post_3,0.9100,0.934476
24,0,resid_post_4,0.9100,0.945198
24,0,resid_post_5,0.9100,0.955708
24,0,resid_post_6,0.9100,0.961418
24,0,resid_post_7,0.9100,0.964966
24,0,resid_post_8,0.9100,0.965057
24,0,resid_post_9,0.9100,0.967002
24,0,resid_post_10,0.9100,0.969775
24,0,resid_post_11,0.9100,0.977276
24,0,logits,0.9200,0.988750
24,0,resid_post_1,0.9200,0.927831
24,0,resid_post_2,0.9200,0.933688
24,0,resid_post_3,0.9200,0.941881
24,0,resid_post_4,0.9200,0.951497
24,0,resid_post_5,0.9200,0.960842
24,0,resid_post_6,0.9200,0.965923
24,0,resid_post_7,0.9200,0.969088
24,0,resid_post_8,0.9200,0.969182
24,0,resid_post_9,0.9200,0.970895
24,0,resid_post_10,0.9200,0.973326
24,0,resid_post_11,0.9200,0.979953
24,0,logits,0.9300,0.990234
24,0,resid_post_1,0.9300,0.936918
24,0,resid_post_2,0.9300,0.942080
24,0,resid_post_3,0.9300,0.949249
24,0,resid_post_4,0.9300,0.957730
24,0,resid_post_5,0.9300,0.965905
24,0,resid_post_6,0.9300,0.970354
24,0,resid_post_7,0.9300,0.973133
24,0,resid_post_8,0.9300,0.973225
24,0,resid_post_9,0.9300,0.974711
24,0,resid_post_10,0.9300,0.976810
24,0,resid_post_11,0.9300,0.982577
24,0,logits,0.9400,0.991682
24,0,resid_post_1,0.9400,0.945986
24,0,resid_post_2,0.9400,0.950444
24,0,resid_post_3,0.9400,0.956584
24,0,resid_post_4,0.9400,0.963904
24,0,resid_post_5,0.9400,0.970908
24,0,resid_post_6,0.9400,0.974721
24,0,resid_post_7,0.9400,0.977111
24,0,resid_post_8,0.9400,0.977197
24,0,resid_post_9,0.9400,0.978460
24,0,resid_post_10,0.9400,0.980236
24,0,resid_post_11,0.9400,0.985156
24,0,logits,0.9500,0.993102
24,0,resid_post_1,0.9500,0.955034
24,0,resid_post_2,0.9500,0.958779
24,0,resid_post_3,0.9500,0.963887
24,0,resid_post_4,0.9500,0.970024
24,0,resid_post_5,0.9500,0.975856
24,0,resid_post_6,0.9500,0.979033
24,0,resid_post_7,0.9500,0.981030
24,0,resid_post_8,0.9500,0.981108
24,0,resid_post_9,0.9500,0.982153
24,0,resid_post_10,0.9500,0.983614
24,0,resid_post_11,0.9500,0.987697
24,0,logits,0.9600,0.994501
24,0,resid_post_1,0.9600,0.964063
24,0,resid_post_2,0.9600,0.967086
24,0,resid_post_3,0.9600,0.971162
24,0,resid_post_4,0.9600,0.976097
24,0,resid_post_5,0.9600,0.980758
24,0,resid_post_6,0.9600,0.983298
24,0,resid_post_7,0.9600,0.984899
24,0,resid_post_8,0.9600,0.984966
24,0,resid_post_9,0.9600,0.985796
24,0,resid_post_10,0.9600,0.986950
24,0,resid_post_11,0.9600,0.990205
24,0,logits,0.9700,0.995886
24,0,resid_post_1,0.9700,0.973074
24,0,resid_post_2,0.9700,0.975362
24,0,resid_post_3,0.9700,0.978409
24,0,resid_post_4,0.9700,0.982127
24,0,resid_post_5,0.9700,0.985619
24,0,resid_post_6,0.9700,0.987521
24,0,resid_post_7,0.9700,0.988724
24,0,resid_post_8,0.9700,0.988778
24,0,resid_post_9,0.9700,0.989396
24,0,resid_post_10,0.9700,0.990252
24,0,resid_post_11,0.9700,0.992685
24,0,logits,0.9800,0.997261
24,0,resid_post_1,0.9800,0.982067
24,0,resid_post_2,0.9800,0.983608
24,0,resid_post_3,0.9800,0.985631
24,0,resid_post_4,0.9800,0.988119
24,0,resid_post_5,0.9800,0.990443
24,0,resid_post_6,0.9800,0.991710
24,0,resid_post_7,0.9800,0.992513
24,0,resid_post_8,0.9800,0.992551
24,0,resid_post_9,0.9800,0.992960
24,0,resid_post_10,0.9800,0.993524
24,0,resid_post_11,0.9800,0.995142
24,0,logits,0.9900,0.998631
24,0,resid_post_1,0.9900,0.991042
24,0,resid_post_2,0.9900,0.991821
24,0,resid_post_3,0.9900,0.992828
24,0,resid_post_4,0.9900,0.994076
24,0,resid_post_5,0.9900,0.995236
24,0,resid_post_6,0.9900,0.995868
24,0,resid_post_7,0.9900,0.996270
24,0,resid_post_8,0.9900,0.996290
24,0,resid_post_9,0.9900,0.996493
24,0,resid_post_10,0.9900,0.996772
24,0,resid_post_11,0.9900,0.997579
24,0,logits,1.0000,1.000000
24,0,resid_post_1,1.0000,1.000000
24,0,resid_post_2,1.0000,1.000000
24,0,resid_post_3,1.0000,1.000000
24,0,resid_post_4,1.0000,1.000000
24,0,resid_post_5,1.0000,1.000000
24,0,resid_post_6,1.0000,1.000000
24,0,resid_post_7,1.0000,1.000000
24,0,resid_post_8,1.0000,1.000000
24,0,resid_post_9,1.0000,1.000000
24,0,resid_post_10,1.0000,1.000000
24,0,resid_post_11,1.0000,1.000000
25,0,logits,0.0000,0.000001
25,0,resid_post_1,0.0000,0.000000
25,0,resid_post_2,0.0000,0.000000
25,0,resid_post_3,0.0000,0.000000
25,0,resid_post_4,0.0000,0.000001
25,0,resid_post_5,0.0000,0.000000
25,0,resid_post_6,0.0000,0.000000
25,0,resid_post_7,0.0000,0.000000
25,0,resid_post_8,0.0000,0.000000
25,0,resid_post_9,0.0000,0.000000
25,0,resid_post_10,0.0000,0.000000
25,0,resid_post_11,0.0000,0.000000
25,0,logits,0.0100,0.001636
25,0,resid_post_1,0.0100,0.008794
25,0,resid_post_2,0.0100,0.008672
25,0,resid_post_3,0.0100,0.009453
25,0,resid_post_4,0.0100,0.007765
25,0,resid_post_5,0.0100,0.006050
25,0,resid_post_6,0.0100,0.005305
25,0,resid_post_7,0.0100,0.004495
25,0,resid_post_8,0.0100,0.003871
25,0,resid_post_9,0.0100,0.003233
25,0,resid_post_10,0.0100,0.002998
25,0,resid_post_11,0.0100,0.002980
25,0,logits,0.0200,0.003300
25,0,resid_post_1,0.0200,0.017648
25,0,resid_post_2,0.0200,0.017421
25,0,resid_post_3,0.0200,0.018992
25,0,resid_post_4,0.0200,0.015627
25,0,resid_post_5,0.0200,0.012193
25,0,resid_post_6,0.0200,0.010697
25,0,resid_post_7,0.0200,0.009068
25,0,resid_post_8,0.0200,0.007814
25,0,resid_post_9,0.0200,0.006531
25,0,resid_post_10,0.0200,0.006053
25,0,resid_post_11,0.0200,0.006016
25,0,logits,0.0300,0.004996
25,0,resid_post_1,0.0300,0.026564
25,0,resid_post_2,0.0300,0.026251
25,0,resid_post_3,0.0300,0.028620
25,0,resid_post_4,0.0300,0.023590
25,0,resid_post_5,0.0300,0.018431
25,0,resid_post_6,0.0300,0.016180
25,0,resid_post_7,0.0300,0.013721
25,0,resid_post_8,0.0300,0.011832
25,0,resid_post_9,0.0300,0.009896
25,0,resid_post_10,0.0300,0.009169
25,0,resid_post_11,0.0300,0.009111
25,0,logits,0.0400,0.006722
25,0,resid_post_1,0.0400,0.035542
25,0,resid_post_2,0.0400,0.035163
25,0,resid_post_3,0.0400,0.038336
25,0,resid_post_4,0.0400,0.031655
25,0,resid_post_5,0.0400,0.024766
25,0,resid_post_6,0.0400,0.021755
25,0,resid_post_7,0.0400,0.018455
25,0,resid_post_8,0.0400,0.015927
25,0,resid_post_9,0.0400,0.013331
25,0,resid_post_10,0.0400,0.012347
25,0,resid_post_11,0.0400,0.012265
25,0,logits,0.0500,0.008481
25,0,resid_post_1,0.0500,0.044586
25,0,resid_post_2,0.0500,0.044160
25,0,resid_post_3,0.0500,0.048142
25,0,resid_post_4,0.0500,0.039827
25,0,resid_post_5,0.0500,0.031203
25,0,resid_post_6,0.0500,0.027427
25,0,resid_post_7,0.0500,0.023275
25,0,resid_post_8,0.0500,0.020103
25,0,resid_post_9,0.0500,0.016839
25,0,resid_post_10,0.0500,0.015590
25,0,resid_post_11,0.0500,0.015481
25,0,logits,0.0600,0.010275
25,0,resid_post_1,0.0600,0.053696
25,0,resid_post_2,0.0600,0.053243
25,0,resid_post_3,0.0600,0.058037
25,0,resid_post_4,0.0600,0.048107
25,0,resid_post_5,0.0600,0.037744
25,0,resid_post_6,0.0600,0.033197
25,0,resid_post_7,0.0600,0.028183
25,0,resid_post_8,0.0600,0.024363
25,0,resid_post_9,0.0600,0.020423
25,0,resid_post_10,0.0600,0.018900
25,0,resid_post_11,0.0600,0.018760
25,0,logits,0.0700,0.012105
25,0,resid_post_1,0.0700,0.062875
25,0,resid_post_2,0.0700,0.062415
25,0,resid_post_3,0.0700,0.068022
25,0,resid_post_4,0.0700,0.056500
25,0,resid_post_5,0.0700,0.044393
25,0,resid_post_6,0.0700,0.039070
25,0,resid_post_7,0.0700,0.033182
25,0,resid_post_8,0.0700,0.028709
25,0,resid_post_9,0.0700,0.024087
25,0,resid_post_10,0.0700,0.022280
25,0,resid_post_11,0.0700,0.022106
25,0,logits,0.0800,0.013973
25,0,resid_post_1,0.0800,0.072124
25,0,resid_post_2,0.0800,0.071677
25,0,resid_post_3,0.0800,0.078098
25,0,resid_post_4,0.0800,0.065007
25,0,resid_post_5,0.0800,0.051154
25,0,resid_post_6,0.0800,0.045048
25,0,resid_post_7,0.0800,0.038276
25,0,resid_post_8,0.0800,0.033146
25,0,resid_post_9,0.0800,0.027833
25,0,resid_post_10,0.0800,0.025732
25,0,resid_post_11,0.0800,0.025520
25,0,logits,0.0900,0.015882
25,0,resid_post_1,0.0900,0.081444
25,0,resid_post_2,0.0900,0.081034
25,0,resid_post_3,0.0900,0.088266
25,0,resid_post_4,0.0900,0.073634
25,0,resid_post_5,0.0900,0.058031
25,0,resid_post_6,0.0900,0.051137
25,0,resid_post_7,0.0900,0.043468
25,0,resid_post_8,0.0900,0.037678
25,0,resid_post_9,0.0900,0.031668
25,0,resid_post_10,0.0900,0.029262
25,0,resid_post_11,0.0900,0.029005
25,0,logits,0.1000,0.017834
25,0,resid_post_1,0.1000,0.090838
25,0,resid_post_2,0.1000,0.090486
25,0,resid_post_3,0.1000,0.098526
25,0,resid_post_4,0.1000,0.082383
25,0,resid_post_5,0.1000,0.065029
25,0,resid_post_6,0.1000,0.057339
25,0,resid_post_7,0.1000,0.048763
25,0,resid_post_8,0.1000,0.042309
25,0,resid_post_9,0.1000,0.035594
25,0,resid_post_10,0.1000,0.032871
25,0,resid_post_11,0.1000,0.032565
25,0,logits,0.1100,0.019833
25,0,resid_post_1,0.1100,0.100307
25,0,resid_post_2,0.1100,0.100037
25,0,resid_post_3,0.1100,0.108879
25,0,resid_post_4,0.1100,0.091259
25,0,resid_post_5,0.1100,0.072152
25,0,resid_post_6,0.1100,0.063659
25,0,resid_post_7,0.1100,0.054165
25,0,resid_post_8,0.1100,0.047045
25,0,resid_post_9,0.1100,0.039617
25,0,resid_post_10,0.1100,0.036565
25,0,resid_post_11,0.1100,0.036202
25,0,logits,0.1200,0.021883
25,0,resid_post_1,0.1200,0.109852
25,0,resid_post_2,0.1200,0.109688
25,0,resid_post_3,0.1200,0.119325
25,0,resid_post_4,0.1200,0.100267
25,0,resid_post_5,0.1200,0.079406
25,0,resid_post_6,0.1200,0.070103
25,0,resid_post_7,0.1200,0.059679
25,0,resid_post_8,0.1200,0.051891
25,0,resid_post_9,0.1200,0.043744
25,0,resid_post_10,0.1200,0.040348
25,0,resid_post_11,0.1200,0.039923
25,0,logits,0.1300,0.023989
25,0,resid_post_1,0.1300,0.119474
25,0,resid_post_2,0.1300,0.119443
25,0,resid_post_3,0.1300,0.129864
25,0,resid_post_4,0.1300,0.109411
25,0,resid_post_5,0.1300,0.086797
25,0,resid_post_6,0.1300,0.076675
25,0,resid_post_7,0.1300,0.065311
25,0,resid_post_8,0.1300,0.056852
25,0,resid_post_9,0.1300,0.047980
25,0,resid_post_10,0.1300,0.044227
25,0,resid_post_11,0.1300,0.043731
25,0,logits,0.1400,0.026155
25,0,resid_post_1,0.1400,0.129174
25,0,resid_post_2,0.1400,0.129304
25,0,resid_post_3,0.1400,0.140498
25,0,resid_post_4,0.1400,0.118695
25,0,resid_post_5,0.1400,0.094331
25,0,resid_post_6,0.1400,0.083382
25,0,resid_post_7,0.1400,0.071066
25,0,resid_post_8,0.1400,0.061937
25,0,resid_post_9,0.1400,0.052332
25,0,resid_post_10,0.1400,0.048207
25,0,resid_post_11,0.1400,0.047630
25,0,logits,0.1500,0.028389
25,0,resid_post_1,0.1500,0.138954
25,0,resid_post_2,0.1500,0.139272
25,0,resid_post_3,0.1500,0.151226
25,0,resid_post_4,0.1500,0.128126
25,0,resid_post_5,0.1500,0.102014
25,0,resid_post_6,0.1500,0.090229
25,0,resid_post_7,0.1500,0.076953
25,0,resid_post_8,0.1500,0.067154
25,0,resid_post_9,0.1500,0.056810
25,0,resid_post_10,0.1500,0.052295
25,0,resid_post_11,0.1500,0.051628
25,0,logits,0.1600,0.030699
25,0,resid_post_1,0.1600,0.148815
25,0,resid_post_2,0.1600,0.149351
25,0,resid_post_3,0.1600,0.162050
25,0,resid_post_4,0.1600,0.137709
25,0,resid_post_5,0.1600,0.109854
25,0,resid_post_6,0.1600,0.097225
25,0,resid_post_7,0.1600,0.082978
25,0,resid_post_8,0.1600,0.072510
25,0,resid_post_9,0.1600,0.061421
25,0,resid_post_10,0.1600,0.056499
25,0,resid_post_11,0.1600,0.055733
25,0,logits,0.1700,0.033093
25,0,resid_post_1,0.1700,0.158757
25,0,resid_post_2,0.1700,0.159542
25,0,resid_post_3,0.1700,0.172969
25,0,resid_post_4,0.1700,0.147449
25,0,resid_post_5,0.1700,0.117860
25,0,resid_post_6,0.1700,0.104375
25,0,resid_post_7,0.1700,0.089149
25,0,resid_post_8,0.1700,0.078016
25,0,resid_post_9,0.1700,0.066177
25,0,resid_post_10,0.1700,0.060829
25,0,resid_post_11,0.1700,0.059951
25,0,logits,0.1800,0.035584
25,0,resid_post_1,0.1800,0.168780
25,0,resid_post_2,0.1800,0.169848
25,0,resid_post_3,0.1800,0.183984
25,0,resid_post_4,0.1800,0.157354
25,0,resid_post_5,0.1800,0.126040
25,0,resid_post_6,0.1800,0.111690
25,0,resid_post_7,0.1800,0.095478
25,0,resid_post_8,0.1800,0.083684
25,0,resid_post_9,0.1800,0.071090
25,0,resid_post_10,0.1800,0.065296
25,0,resid_post_11,0.1800,0.064293
25,0,logits,0.1900,0.038184
25,0,resid_post_1,0.1900,0.178886
25,0,resid_post_2,0.1900,0.180271
25,0,resid_post_3,0.1900,0.195096
25,0,resid_post_4,0.1900,0.167429
25,0,resid_post_5,0.1900,0.134403
25,0,resid_post_6,0.1900,0.119179
25,0,resid_post_7,0.1900,0.101975
25,0,resid_post_8,0.1900,0.089525
25,0,resid_post_9,0.1900,0.076174
25,0,resid_post_10,0.1900,0.069911
25,0,resid_post_11,0.1900,0.068769
25,0,logits,0.2000,0.040908
25,0,resid_post_1,0.2000,0.189073
25,0,resid_post_2,0.2000,0.190813
25,0,resid_post_3,0.2000,0.206303
25,0,resid_post_4,0.2000,0.177682
25,0,resid_post_5,0.2000,0.142959
25,0,resid_post_6,0.2000,0.126850
25,0,resid_post_7,0.2000,0.108651
25,0,resid_post_8,0.2000,0.095556
25,0,resid_post_9,0.2000,0.081443
25,0,resid_post_10,0.2000,0.074689
25,0,resid_post_11,0.2000,0.073394
25,0,logits,0.2100,0.043776
25,0,resid_post_1,0.2100,0.199344
25,0,resid_post_2,0.2100,0.201474
25,0,resid_post_3,0.2100,0.217607
25,0,resid_post_4,0.2100,0.188119
25,0,resid_post_5,0.2100,0.151721
25,0,resid_post_6,0.2100,0.134717
25,0,resid_post_7,0.2100,0.115521
25,0,resid_post_8,0.2100,0.101792
25,0,resid_post_9,0.2100,0.086917
25,0,resid_post_10,0.2100,0.079647
25,0,resid_post_11,0.2100,0.078181
25,0,logits,0.2200,0.046807
25,0,resid_post_1,0.2200,0.209696
25,0,resid_post_2,0.2200,0.212257
25,0,resid_post_3,0.2200,0.229007
25,0,resid_post_4,0.2200,0.198747
25,0,resid_post_5,0.2200,0.160701
25,0,resid_post_6,0.2200,0.142791
25,0,resid_post_7,0.2200,0.122601
25,0,resid_post_8,0.2200,0.108252
25,0,resid_post_9,0.2200,0.092615
25,0,resid_post_10,0.2200,0.084802
25,0,resid_post_11,0.2200,0.083149
25,0,logits,0.2300,0.050028
25,0,resid_post_1,0.2300,0.220130
25,0,resid_post_2,0.2300,0.223163
25,0,resid_post_3,0.2300,0.240502
25,0,resid_post_4,0.2300,0.209574
25,0,resid_post_5,0.2300,0.169910
25,0,resid_post_6,0.2300,0.151087
25,0,resid_post_7,0.2300,0.129908
25,0,resid_post_8,0.2300,0.114958
25,0,resid_post_9,0.2300,0.098560
25,0,resid_post_10,0.2300,0.090176
25,0,resid_post_11,0.2300,0.088318
25,0,logits,0.2400,0.053468
25,0,resid_post_1,0.2400,0.230646
25,0,resid_post_2,0.2400,0.234192
25,0,resid_post_3,0.2400,0.252093
25,0,resid_post_4,0.2400,0.220607
25,0,resid_post_5,0.2400,0.179365
25,0,resid_post_6,0.2400,0.159618
25,0,resid_post_7,0.2400,0.137462
25,0,resid_post_8,0.2400,0.121934
25,0,resid_post_9,0.2400,0.104780
25,0,resid_post_10,0.2400,0.095795
25,0,resid_post_11,0.2400,0.093712
25,0,logits,0.2500,0.057161
25,0,resid_post_1,0.2500,0.241241
25,0,resid_post_2,0.2500,0.245345
25,0,resid_post_3,0.2500,0.263780
25,0,resid_post_4,0.2500,0.231853
25,0,resid_post_5,0.2500,0.189079
25,0,resid_post_6,0.2500,0.168400
25,0,resid_post_7,0.2500,0.145284
25,0,resid_post_8,0.2500,0.129207
25,0,resid_post_9,0.2500,0.111304
25,0,resid_post_10,0.2500,0.101687
25,0,resid_post_11,0.2500,0.099359
25,0,logits,0.2600,0.061144
25,0,resid_post_1,0.2600,0.251915
25,0,resid_post_2,0.2600,0.256622
25,0,resid_post_3,0.2600,0.275559
25,0,resid_post_4,0.2600,0.243318
25,0,resid_post_5,0.2600,0.199069
25,0,resid_post_6,0.2600,0.177452
25,0,resid_post_7,0.2600,0.153400
25,0,resid_post_8,0.2600,0.136808
25,0,resid_post_9,0.2600,0.118167
25,0,resid_post_10,0.2600,0.107885
25,0,resid_post_11,0.2600,0.105291
25,0,logits,0.2700,0.065465
25,0,resid_post_1,0.2700,0.262667
25,0,resid_post_2,0.2700,0.268021
25,0,resid_post_3,0.2700,0.287430
25,0,resid_post_4,0.2700,0.255010
25,0,resid_post_5,0.2700,0.209351
25,0,resid_post_6,0.2700,0.186792
25,0,resid_post_7,0.2700,0.161837
25,0,resid_post_8,0.2700,0.144772
25,0,resid_post_9,0.2700,0.125408
25,0,resid_post_10,0.2700,0.114426
25,0,resid_post_11,0.2700,0.111546
25,0,logits,0.2800,0.070172
25,0,resid_post_1,0.2800,0.273494
25,0,resid_post_2,0.2800,0.279543
25,0,resid_post_3,0.2800,0.299392
25,0,resid_post_4,0.2800,0.266933
25,0,resid_post_5,0.2800,0.219944
25,0,resid_post_6,0.2800,0.196440
25,0,resid_post_7,0.2800,0.170624
25,0,resid_post_8,0.2800,0.153137
25,0,resid_post_9,0.2800,0.133070
25,0,resid_post_10,0.2800,0.121355
25,0,resid_post_11,0.2800,0.118167
25,0,logits,0.2900,0.075324
25,0,resid_post_1,0.2900,0.284396
25,0,resid_post_2,0.2900,0.291184
25,0,resid_post_3,0.2900,0.311441
25,0,resid_post_4,0.2900,0.279092
25,0,resid_post_5,0.2900,0.230865
25,0,resid_post_6,0.2900,0.206416
25,0,resid_post_7,0.2900,0.179795
25,0,resid_post_8,0.2900,0.161944
25,0,resid_post_9,0.2900,0.141203
25,0,resid_post_10,0.2900,0.128718
25,0,resid_post_11,0.2900,0.125204
25,0,logits,0.3000,0.080985
25,0,resid_post_1,0.3000,0.295368
25,0,resid_post_2,0.3000,0.302944
25,0,resid_post_3,0.3000,0.323575
25,0,resid_post_4,0.3000,0.291490
25,0,resid_post_5,0.3000,0.242133
25,0,resid_post_6,0.3000,0.216743
25,0,resid_post_7,0.3000,0.189386
25,0,resid_post_8,0.3000,0.171240
25,0,resid_post_9,0.3000,0.149859
25,0,resid_post_10,0.3000,0.136572
25,0,resid_post_11,0.3000,0.132713
25,0,logits,0.3100,0.087229
25,0,resid_post_1,0.3100,0.306410
25,0,resid_post_2,0.3100,0.314818
25,0,resid_post_3,0.3100,0.335791
25,0,resid_post_4,0.3100,0.304130
25,0,resid_post_5,0.3100,0.253767
25,0,resid_post_6,0.3100,0.227441
25,0,resid_post_7,0.3100,0.199434
25,0,resid_post_8,0.3100,0.181075
25,0,resid_post_9,0.3100,0.159099
25,0,resid_post_10,0.3100,0.144976
25,0,resid_post_11,0.3100,0.140759
25,0,logits,0.3200,0.094136
25,0,resid_post_1,0.3200,0.317517
25,0,resid_post_2,0.3200,0.326802
25,0,resid_post_3,0.3200,0.348085
25,0,resid_post_4,0.3200,0.317012
25,0,resid_post_5,0.3200,0.265785
25,0,resid_post_6,0.3200,0.238534
25,0,resid_post_7,0.3200,0.209979
25,0,resid_post_8,0.3200,0.191500
25,0,resid_post_9,0.3200,0.168985
25,0,resid_post_10,0.3200,0.153999
25,0,resid_post_11,0.3200,0.149413
25,0,logits,0.3300,0.101798
25,0,resid_post_1,0.3300,0.328686
25,0,resid_post_2,0.3300,0.338893
25,0,resid_post_3,0.3300,0.360451
25,0,resid_post_4,0.3300,0.330133
25,0,resid_post_5,0.3300,0.278205
25,0,resid_post_6,0.3300,0.250043
25,0,resid_post_7,0.3300,0.221064
25,0,resid_post_8,0.3300,0.202570
25,0,resid_post_9,0.3300,0.179586
25,0,resid_post_10,0.3300,0.163712
25,0,resid_post_11,0.3300,0.158754
25,0,logits,0.3400,0.110316
25,0,resid_post_1,0.3400,0.339915
25,0,resid_post_2,0.3400,0.351084
25,0,resid_post_3,0.3400,0.372885
25,0,resid_post_4,0.3400,0.343491
25,0,resid_post_5,0.3400,0.291042
25,0,resid_post_6,0.3400,0.261989
25,0,resid_post_7,0.3400,0.232730
25,0,resid_post_8,0.3400,0.214340
25,0,resid_post_9,0.3400,0.190970
25,0,resid_post_10,0.3400,0.174193
25,0,resid_post_11,0.3400,0.168870
25,0,logits,0.3500,0.119800
25,0,resid_post_1,0.3500,0.351198
25,0,resid_post_2,0.3500,0.363370
25,0,resid_post_3,0.3500,0.385380
25,0,resid_post_4,0.3500,0.357078
25,0,resid_post_5,0.3500,0.304312
25,0,resid_post_6,0.3500,0.274391
25,0,resid_post_7,0.3500,0.245019
25,0,resid_post_8,0.3500,0.226863
25,0,resid_post_9,0.3500,0.203208
25,0,resid_post_10,0.3500,0.185525
25,0,resid_post_11,0.3500,0.179851
25,0,logits,0.3600,0.130377
25,0,resid_post_1,0.3600,0.362533
25,0,resid_post_2,0.3600,0.375743
25,0,resid_post_3,0.3600,0.397929
25,0,resid_post_4,0.3600,0.370884
25,0,resid_post_5,0.3600,0.318026
25,0,resid_post_6,0.3600,0.287266
25,0,resid_post_7,0.3600,0.257969
25,0,resid_post_8,0.3600,0.240191
25,0,resid_post_9,0.3600,0.216369
25,0,resid_post_10,0.3600,0.197788
25,0,resid_post_11,0.3600,0.191794
25,0,logits,0.3700,0.142184
25,0,resid_post_1,0.3700,0.373913
25,0,resid_post_2,0.3700,0.388194
25,0,resid_post_3,0.3700,0.410523
25,0,resid_post_4,0.3700,0.384898
25,0,resid_post_5,0.3700,0.332194
25,0,resid_post_6,0.3700,0.300630
25,0,resid_post_7,0.3700,0.271618
25,0,resid_post_8,0.3700,0.254368
25,0,resid_post_9,0.3700,0.230516
25,0,resid_post_10,0.3700,0.211064
25,0,resid_post_11,0.3700,0.204793
25,0,logits,0.3800,0.155371
25,0,resid_post_1,0.3800,0.385335
25,0,resid_post_2,0.3800,0.400715
25,0,resid_post_3,0.3800,0.423155
25,0,resid_post_4,0.3800,0.399103
25,0,resid_post_5,0.3800,0.346820
25,0,resid_post_6,0.3800,0.314495
25,0,resid_post_7,0.3800,0.285995
25,0,resid_post_8,0.3800,0.269433
25,0,resid_post_9,0.3800,0.245702
25,0,resid_post_10,0.3800,0.225428
25,0,resid_post_11,0.3800,0.218943
25,0,logits,0.3900,0.170097
25,0,resid_post_1,0.3900,0.396793
25,0,resid_post_2,0.3900,0.413295
25,0,resid_post_3,0.3900,0.435814
25,0,resid_post_4,0.3900,0.413480
25,0,resid_post_5,0.3900,0.361907
25,0,resid_post_6,0.3900,0.328872
25,0,resid_post_7,0.3900,0.301125
25,0,resid_post_8,0.3900,0.285413
25,0,resid_post_9,0.3900,0.261968
25,0,resid_post_10,0.3900,0.240946
25,0,resid_post_11,0.3900,0.234324
25,0,logits,0.4000,0.186529
25,0,resid_post_1,0.4000,0.408283
25,0,resid_post_2,0.4000,0.425925
25,0,resid_post_3,0.4000,0.448490
25,0,resid_post_4,0.4000,0.428007
25,0,resid_post_5,0.4000,0.377451
25,0,resid_post_6,0.4000,0.343770
25,0,resid_post_7,0.4000,0.317024
25,0,resid_post_8,0.4000,0.302323
25,0,resid_post_9,0.4000,0.279338
25,0,resid_post_10,0.4000,0.257667
25,0,resid_post_11,0.4000,0.251004
25,0,logits,0.4100,0.204823
25,0,resid_post_1,0.4100,0.419797
25,0,resid_post_2,0.4100,0.438592
25,0,resid_post_3,0.4100,0.461172
25,0,resid_post_4,0.4100,0.442659
25,0,resid_post_5,0.4100,0.393442
25,0,resid_post_6,0.4100,0.359197
25,0,resid_post_7,0.4100,0.333697
25,0,resid_post_8,0.4100,0.320164
25,0,resid_post_9,0.4100,0.297818
25,0,resid_post_10,0.4100,0.275620
25,0,resid_post_11,0.4100,0.269024
25,0,logits,0.4200,0.225117
25,0,resid_post_1,0.4200,0.431331
25,0,resid_post_2,0.4200,0.451283
25,0,resid_post_3,0.4200,0.473846
25,0,resid_post_4,0.4200,0.457407
25,0,resid_post_5,0.4200,0.409865
25,0,resid_post_6,0.4200,0.375161
25,0,resid_post_7,0.4200,0.351140
25,0,resid_post_8,0.4200,0.338921
25,0,resid_post_9,0.4200,0.317388
25,0,resid_post_10,0.4200,0.294812
25,0,resid_post_11,0.4200,0.288396
